"last_recorded_age","birth_year","animal_id","datetime","found_location","intake_type","intake_condition","animal_type","neutered","sex","breed","color","adopted"
2.0,2011.0,"A667313",11/15/13 11:22 PM,"10558 Bilbrook Pl in Austin (TX)","Stray","Normal","Dog","Neutered","Female","American Staffordshire Terrier Mix","White/Brown","false"
0.0,2013.0,"A667316",11/26/13 2:58 PM,"Austin (TX)","Owner Surrender","Normal","Dog","Neutered","Male","Border Collie/Labrador Retriever","Black/White","true"
0.0,2013.0,"A667316",11/26/13 2:58 PM,"Austin (TX)","Owner Surrender","Normal","Dog","Neutered","Male","Border Collie/Labrador Retriever","Black/White","true"
0.0,2013.0,"A667316",11/16/13 10:26 AM,"Tlac/Apa in Austin (TX)","Public Assist","Normal","Dog","Intact","Male","Border Collie/Labrador Retriever","Black/White","true"
0.0,2013.0,"A667316",11/16/13 10:26 AM,"Tlac/Apa in Austin (TX)","Public Assist","Normal","Dog","Intact","Male","Border Collie/Labrador Retriever","Black/White","true"
0.0,2013.0,"A667317",11/16/13 10:26 AM,"Tlac/Apa in Austin (TX)","Public Assist","Normal","Dog","Intact","Male","Border Collie/Labrador Retriever","Black/White","true"
0.0,2013.0,"A667318",11/16/13 10:26 AM,"Tlac/Apa in Austin (TX)","Public Assist","Normal","Dog","Intact","Female","Border Collie/Labrador Retriever","Brown/White","true"
2.0,2011.0,"A667319",11/16/13 10:40 AM,"Lightsey And Del Courta in Austin (TX)","Stray","Normal","Dog","Intact","Female","Pit Bull Mix","Orange","false"
0.0,2013.0,"A667320",11/16/13 10:54 AM,"1601 Royal Crest in Austin (TX)","Stray","Injured","Cat","Intact","Male","Domestic Shorthair Mix","Brown Tabby/White","true"
0.0,2013.0,"A667321",11/16/13 11:00 AM,"411 Bastrop Hwy in Austin (TX)","Stray","Sick","Other",,,"Fox Mix","Gray/Orange","false"
0.0,2013.0,"A667322",11/16/13 11:07 AM,"12101 Grey Fawn Path in Austin (TX)","Stray","Normal","Cat","Intact","Male","Domestic Shorthair Mix","Black","false"
0.0,2013.0,"A667323",11/16/13 11:07 AM,"12101 Grey Fawn Path in Austin (TX)","Stray","Normal","Cat","Intact","Female","Domestic Shorthair Mix","Black","false"
0.0,2013.0,"A667324",11/16/13 11:07 AM,"12101 Grey Fawn Path in Austin (TX)","Stray","Normal","Cat","Intact","Female","Domestic Shorthair Mix","Black","false"
0.0,2013.0,"A667325",11/16/13 11:20 AM,"4915 Yagar Ln in Austin (TX)","Stray","Normal","Cat","Intact","Female","Domestic Shorthair Mix","Black","false"
0.0,2013.0,"A667326",11/16/13 11:40 AM,"Georgian And Powell in Austin (TX)","Stray","Normal","Dog","Intact","Female","Pit Bull Mix","Black/White","false"
13.0,2000.0,"A667327",11/16/13 11:56 AM,"100 North Lamar Blvd in Austin (TX)","Stray","Normal","Dog","Neutered","Female","Maltese Mix","White","false"
0.0,2013.0,"A667328",11/16/13 12:00 PM,"Austin (TX)","Owner Surrender","Normal","Cat","Intact","Male","Domestic Shorthair Mix","Orange Tabby/White","true"
0.0,2013.0,"A667329",11/16/13 12:00 PM,"Austin (TX)","Owner Surrender","Normal","Cat","Intact","Male","Domestic Shorthair Mix","Orange Tabby/White","true"
0.0,2013.0,"A667330",11/16/13 12:00 PM,"Austin (TX)","Owner Surrender","Normal","Cat","Intact","Male","Domestic Shorthair Mix","Orange Tabby","true"
0.0,2013.0,"A667331",11/16/13 12:12 PM,"Austin (TX)","Owner Surrender","Normal","Cat","Intact","Female","Domestic Shorthair Mix","Calico/Brown Tabby","true"
0.0,2013.0,"A667331",11/16/13 12:12 PM,"Austin (TX)","Owner Surrender","Normal","Cat","Intact","Female","Domestic Shorthair Mix","Calico/Brown Tabby","true"
0.0,2013.0,"A667331",12/5/13 4:16 PM,"Austin (TX)","Owner Surrender","Normal","Cat","Neutered","Female","Domestic Shorthair Mix","Calico/Brown Tabby","true"
0.0,2013.0,"A667331",12/5/13 4:16 PM,"Austin (TX)","Owner Surrender","Normal","Cat","Neutered","Female","Domestic Shorthair Mix","Calico/Brown Tabby","true"
2.0,2011.0,"A667332",11/16/13 12:07 PM,"809 North Weston Lane in Austin (TX)","Stray","Normal","Cat",,,"Domestic Shorthair Mix","Brown Tabby","false"
0.0,2013.0,"A667333",11/16/13 12:21 PM,"600 Calles St in Austin (TX)","Stray","Normal","Dog","Intact","Female","Doberman Pinsch Mix","Chocolate/Tan","false"
0.0,2013.0,"A667333",11/16/13 12:21 PM,"600 Calles St in Austin (TX)","Stray","Normal","Dog","Intact","Female","Doberman Pinsch Mix","Chocolate/Tan","false"
0.0,2013.0,"A667333",12/19/13 12:15 PM,"2500 E. 4Th in Austin (TX)","Stray","Normal","Dog","Intact","Female","Doberman Pinsch Mix","Chocolate/Tan","false"
0.0,2013.0,"A667333",12/19/13 12:15 PM,"2500 E. 4Th in Austin (TX)","Stray","Normal","Dog","Intact","Female","Doberman Pinsch Mix","Chocolate/Tan","false"
0.0,2013.0,"A667335",11/16/13 12:29 PM,"Western Sky Blvd And Crestwind Cv in Austin (TX)","Stray","Normal","Cat","Intact","Female","Domestic Shorthair Mix","Brown Tabby","false"
2.0,2011.0,"A667336",11/16/13 12:37 PM,"Mckinny Falls And Burleson in Austin (TX)","Stray","Normal","Dog","Intact","Female","Chihuahua Shorthair Mix","White/Brown","true"
0.0,2013.0,"A667337",11/16/13 12:37 PM,"Austin (TX)","Owner Surrender","Normal","Cat","Intact","Female","Domestic Shorthair Mix","Tortie/White","false"
0.0,2013.0,"A667338",11/16/13 12:37 PM,"Austin (TX)","Owner Surrender","Normal","Cat","Intact","Female","Domestic Shorthair Mix","Tortie/White","false"
2.0,2011.0,"A667339",11/16/13 12:53 PM,"600 Calles St in Austin (TX)","Stray","Normal","Dog","Intact","Male","Doberman Pinsch Mix","Blue/Tan","false"
2.0,2011.0,"A667339",11/16/13 12:53 PM,"600 Calles St in Austin (TX)","Stray","Normal","Dog","Intact","Male","Doberman Pinsch Mix","Blue/Tan","false"
5.0,2011.0,"A667339",11/16/13 12:53 PM,"600 Calles St in Austin (TX)","Stray","Normal","Dog","Intact","Male","Doberman Pinsch Mix","Blue/Tan","false"
2.0,2011.0,"A667339",3/2/16 5:36 PM,"3227 E 5Th St in Austin (TX)","Stray","Normal","Dog","Neutered","Male","Doberman Pinsch Mix","Blue/Tan","false"
2.0,2011.0,"A667339",3/2/16 5:36 PM,"3227 E 5Th St in Austin (TX)","Stray","Normal","Dog","Neutered","Male","Doberman Pinsch Mix","Blue/Tan","false"
5.0,2011.0,"A667339",3/2/16 5:36 PM,"3227 E 5Th St in Austin (TX)","Stray","Normal","Dog","Neutered","Male","Doberman Pinsch Mix","Blue/Tan","false"
3.0,2010.0,"A667339",12/19/13 12:15 PM,"2500 E. 4Th in Austin (TX)","Stray","Normal","Dog","Intact","Male","Doberman Pinsch Mix","Blue/Tan","false"
3.0,2010.0,"A667339",12/19/13 12:15 PM,"2500 E. 4Th in Austin (TX)","Stray","Normal","Dog","Intact","Male","Doberman Pinsch Mix","Blue/Tan","false"
6.0,2010.0,"A667339",12/19/13 12:15 PM,"2500 E. 4Th in Austin (TX)","Stray","Normal","Dog","Intact","Male","Doberman Pinsch Mix","Blue/Tan","false"
2.0,2011.0,"A667341",11/16/13 1:57 PM,"W Slaughter Ln And Curlew Dr in Austin (TX)","Stray","Normal","Dog","Neutered","Male","Maltese/Miniature Poodle","White","false"
3.0,2010.0,"A667342",11/16/13 2:11 PM,"5905 Pecanwood in Austin (TX)","Stray","Normal","Dog","Intact","Male","Pit Bull","White/Brown","false"
0.0,2013.0,"A667344",11/16/13 2:14 PM,"59 North Dunlap Road in Austin (TX)","Stray","Normal","Cat","Intact","Female","Domestic Longhair Mix","Blue/White","true"
0.0,2013.0,"A667345",11/16/13 2:14 PM,"59 North Dunlap Road in Austin (TX)","Stray","Normal","Cat","Intact","Female","Domestic Longhair Mix","Black/White","true"
0.0,2013.0,"A667346",11/16/13 2:21 PM,"Austin (TX)","Owner Surrender","Normal","Cat","Intact","Male","Domestic Shorthair Mix","Black","true"
0.0,2013.0,"A667348",11/16/13 1:40 PM,"7301 Buttonbush Dr in Austin (TX)","Stray","Injured","Other",,,"Rabbit Sh Mix","Brown","false"
0.0,2013.0,"A667349",11/16/13 1:40 PM,"7301 Buttonbush Dr in Austin (TX)","Stray","Normal","Other",,,"Rabbit Sh Mix","Brown","false"
0.0,2013.0,"A667350",11/16/13 2:43 PM,"Austin (TX)","Owner Surrender","Normal","Cat","Intact","Male","Domestic Shorthair Mix","White/Brown Tabby","true"
0.0,2013.0,"A667351",11/16/13 1:40 PM,"7301 Buttonbush Dr in Austin (TX)","Stray","Normal","Other",,,"Rabbit Sh Mix","Brown","false"
0.0,2013.0,"A667352",11/16/13 1:40 PM,"7301 Buttonbush Dr in Austin (TX)","Stray","Normal","Other",,,"Rabbit Sh Mix","Brown","false"
0.0,2013.0,"A667353",11/16/13 2:53 PM,"7816 Paces Mill Ln in Austin (TX)","Stray","Normal","Dog","Intact","Male","Staffordshire Mix","Blue/White","false"
0.0,2013.0,"A667354",11/16/13 2:52 PM,"Berkman/Cloverleaf in Austin (TX)","Stray","Normal","Cat","Intact","Male","Domestic Shorthair Mix","Orange Tabby/White","true"
1.0,2013.0,"A667355",11/16/13 2:52 PM,"Berkman/Cloverleaf in Austin (TX)","Stray","Normal","Cat","Intact","Female","Maine Coon Mix","Brown Tabby/White","true"
0.0,2013.0,"A667355",11/16/13 2:52 PM,"Berkman/Cloverleaf in Austin (TX)","Stray","Normal","Cat","Intact","Female","Maine Coon Mix","Brown Tabby/White","true"
0.0,2014.0,"A667355",4/23/14 12:01 PM,"Austin (TX)","Owner Surrender","Normal","Cat","Neutered","Female","Maine Coon Mix","Brown Tabby/White","true"
-1.0,2014.0,"A667355",4/23/14 12:01 PM,"Austin (TX)","Owner Surrender","Normal","Cat","Neutered","Female","Maine Coon Mix","Brown Tabby/White","true"
0.0,2013.0,"A667356",11/16/13 2:53 PM,"7816 Paces Mill Ln in Austin (TX)","Stray","Normal","Dog","Intact","Female","Staffordshire Mix","Blue/White","false"
2.0,2011.0,"A667357",11/22/13 5:31 PM,"Austin (TX)","Stray","Normal","Cat","Neutered","Female","Domestic Shorthair Mix","Brown Tabby/White","false"
2.0,2011.0,"A667357",11/22/13 5:31 PM,"Austin (TX)","Stray","Normal","Cat","Neutered","Female","Domestic Shorthair Mix","Brown Tabby/White","false"
2.0,2011.0,"A667357",11/16/13 2:57 PM,"1301 Chestnut Ave in Austin (TX)","Stray","Normal","Cat","Neutered","Female","Domestic Shorthair Mix","Brown Tabby/White","false"
2.0,2011.0,"A667357",11/16/13 2:57 PM,"1301 Chestnut Ave in Austin (TX)","Stray","Normal","Cat","Neutered","Female","Domestic Shorthair Mix","Brown Tabby/White","false"
0.0,2013.0,"A667358",11/16/13 3:25 PM,"Travis (TX)","Owner Surrender","Normal","Dog","Intact","Female","Labrador Retriever Mix","Black","true"
8.0,2005.0,"A667359",11/16/13 3:28 PM,"5908 Belfast Dr in Austin (TX)","Stray","Normal","Cat","Neutered","Male","Domestic Shorthair Mix","White/Orange Tabby","false"
1.0,2013.0,"A667361",11/16/13 3:18 PM,"18748 Imperial Eagle Ln in Travis (TX)","Stray","Normal","Dog","Intact","Male","Pit Bull Mix","Brown/White","true"
2.0,2011.0,"A667363",11/16/13 4:03 PM,"Austin (TX)","Owner Surrender","Normal","Dog","Neutered","Male","German Shepherd/Labrador Retriever","Brown/Black","false"
0.0,2013.0,"A667364",11/17/13 1:24 PM,"7117 Wood Hollow Dr in Austin (TX)","Stray","Normal","Dog","Intact","Male","Dachshund Mix","Red","false"
1.0,2013.0,"A667365",11/16/13 5:36 PM,"Robert T Martinez Jr St And Holly St in Austin (TX)","Stray","Normal","Cat","Intact","Male","Domestic Shorthair Mix","White/Black","true"
3.0,2010.0,"A667366",11/16/13 6:06 PM,"8220 W in Travis (TX)","Stray","Normal","Dog","Neutered","Female","Chihuahua Shorthair Mix","Black/Tan","false"
0.0,2013.0,"A667372",11/16/13 7:31 PM,"2507 Willow St in Austin (TX)","Stray","Normal","Dog","Intact","Male","Labrador Retriever Mix","Brown","true"
0.0,2013.0,"A667374",11/16/13 8:55 PM,"S. Pleasant Valley & Quicksilver in Austin (TX)","Stray","Normal","Dog","Intact","Male","Chihuahua Shorthair Mix","Chocolate/White","false"
1.0,2013.0,"A667378",11/17/13 11:12 AM,"3801 Speedway in Austin (TX)","Stray","Normal","Cat","Neutered","Male","Bengal Mix","Brown Tabby","true"
2.0,2011.0,"A667379",11/17/13 11:18 AM,"Sir Thopas Trl/Canon Yeomans Trl in Austin (TX)","Stray","Normal","Dog","Intact","Male","Pit Bull Mix","Black Brindle/White","true"
0.0,2013.0,"A667383",11/17/13 11:27 AM,"8140 Exchange Dr in Austin (TX)","Stray","Normal","Dog","Intact","Male","Pit Bull Mix","White/Tan","true"
0.0,2013.0,"A667384",11/17/13 11:27 AM,"8140 Exchange Dr in Austin (TX)","Stray","Normal","Dog","Intact","Female","Pit Bull Mix","White/Tan","true"
0.0,2013.0,"A667386",11/17/13 11:57 AM,"Speedway And 24Th St in Austin (TX)","Stray","Normal","Dog","Neutered","Male","Chihuahua Shorthair Mix","Blue/White","true"
0.0,2013.0,"A667387",11/27/13 11:07 AM,"Austin (TX)","Owner Surrender","Normal","Dog","Neutered","Female","American Staffordshire Terrier Mix","Black/White","true"
0.0,2013.0,"A667387",11/27/13 11:07 AM,"Austin (TX)","Owner Surrender","Normal","Dog","Neutered","Female","American Staffordshire Terrier Mix","Black/White","true"
0.0,2013.0,"A667387",11/17/13 12:03 PM,"Fauntleroy Trail in Austin (TX)","Stray","Normal","Dog","Intact","Female","American Staffordshire Terrier Mix","Black/White","true"
0.0,2013.0,"A667387",11/17/13 12:03 PM,"Fauntleroy Trail in Austin (TX)","Stray","Normal","Dog","Intact","Female","American Staffordshire Terrier Mix","Black/White","true"
0.0,2013.0,"A667388",11/17/13 12:13 PM,"9411 Rowlands Sayle Rd in Austin (TX)","Stray","Normal","Cat","Intact","Female","Domestic Longhair Mix","Brown Tabby/White","false"
0.0,2013.0,"A667390",11/17/13 12:16 PM,"Grand Ave in Pflugerville (TX)","Stray","Normal","Cat","Intact","Male","Domestic Shorthair Mix","Black","true"
3.0,2010.0,"A667391",11/17/13 12:25 PM,"8212 Sassman in Travis (TX)","Stray","Normal","Dog","Neutered","Male","Pit Bull Mix","White","false"
0.0,2013.0,"A667392",11/17/13 12:25 PM,"8212 Sassman in Austin (TX)","Stray","Normal","Dog","Intact","Female","Australian Shepherd Mix","Black","true"
0.0,2013.0,"A667393",11/17/13 12:55 PM,"6636 W William Cannon Dr in Austin (TX)","Stray","Normal","Dog","Intact","Male","Chihuahua Shorthair Mix","Yellow","true"
7.0,2006.0,"A667395",11/17/13 1:15 PM,"Pflugerville (TX)","Owner Surrender","Normal","Dog",,,"Dachshund","Brown Merle","false"
5.0,2008.0,"A667396",11/17/13 1:38 PM,"Manchaca Rd/Frate Barker Rd in Austin (TX)","Stray","Normal","Dog","Neutered","Male","Pomeranian Mix","Black","false"
0.0,2013.0,"A667397",11/17/13 1:51 PM,"710 East Ben White Blvd in Austin (TX)","Stray","Normal","Dog","Intact","Female","Chihuahua Shorthair","Tricolor","false"
0.0,2013.0,"A667398",11/17/13 2:06 PM,"1071 Clayton Ln in Austin (TX)","Stray","Normal","Cat","Intact","Female","Domestic Shorthair Mix","Tortie","false"
0.0,2013.0,"A667400",12/8/13 5:23 PM,"Austin (TX)","Owner Surrender","Normal","Dog","Neutered","Male","Chihuahua Shorthair Mix","White/Black","true"
0.0,2013.0,"A667400",12/8/13 5:23 PM,"Austin (TX)","Owner Surrender","Normal","Dog","Neutered","Male","Chihuahua Shorthair Mix","White/Black","true"
0.0,2013.0,"A667400",12/8/13 5:23 PM,"Austin (TX)","Owner Surrender","Normal","Dog","Neutered","Male","Chihuahua Shorthair Mix","White/Black","true"
0.0,2013.0,"A667400",12/3/13 2:29 PM,"Austin (TX)","Owner Surrender","Sick","Dog","Neutered","Male","Chihuahua Shorthair Mix","White/Black","true"
0.0,2013.0,"A667400",12/3/13 2:29 PM,"Austin (TX)","Owner Surrender","Sick","Dog","Neutered","Male","Chihuahua Shorthair Mix","White/Black","true"
0.0,2013.0,"A667400",12/3/13 2:29 PM,"Austin (TX)","Owner Surrender","Sick","Dog","Neutered","Male","Chihuahua Shorthair Mix","White/Black","true"
0.0,2013.0,"A667400",11/17/13 2:34 PM,"10700 Newmont in Austin (TX)","Stray","Normal","Dog","Intact","Male","Chihuahua Shorthair Mix","White/Black","true"
0.0,2013.0,"A667400",11/17/13 2:34 PM,"10700 Newmont in Austin (TX)","Stray","Normal","Dog","Intact","Male","Chihuahua Shorthair Mix","White/Black","true"
0.0,2013.0,"A667400",11/17/13 2:34 PM,"10700 Newmont in Austin (TX)","Stray","Normal","Dog","Intact","Male","Chihuahua Shorthair Mix","White/Black","true"
0.0,2013.0,"A667401",11/17/13 2:18 PM,"William Cannon/ S 1St in Austin (TX)","Stray","Normal","Dog","Intact","Female","Chihuahua Shorthair Mix","Tan","false"
1.0,2013.0,"A667402",11/17/13 2:18 PM,"William Cannon/ S 1St in Austin (TX)","Stray","Normal","Dog","Intact","Female","Chihuahua Shorthair Mix","Brown/White","true"
3.0,2010.0,"A667404",11/17/13 3:30 PM,"Thistle Hill Way And St Meryn in Austin (TX)","Stray","Normal","Dog","Neutered","Female","Labrador Retriever/German Shepherd","Tricolor","false"
6.0,2007.0,"A667405",11/17/13 3:46 PM,"Lunar And Wishing Well in Austin (TX)","Stray","Normal","Dog","Neutered","Male","Beagle Mix","Tricolor","false"
0.0,2013.0,"A667406",11/17/13 4:10 PM,"2000 Old Bee Caves Rd in Austin (TX)","Stray","Normal","Cat","Intact","Male","Domestic Shorthair Mix","Blue/White","true"
0.0,2013.0,"A667407",11/17/13 4:10 PM,"2000 Old Bee Caves Rd in Austin (TX)","Stray","Normal","Cat","Intact","Female","Domestic Shorthair Mix","Blue/White","true"
0.0,2013.0,"A667408",11/17/13 4:10 PM,"2000 Old Bee Caves Rd in Austin (TX)","Stray","Normal","Cat","Intact","Male","Domestic Shorthair Mix","Black/White","true"
0.0,2013.0,"A667409",11/17/13 4:04 PM,"4603 Clawson Rd in Austin (TX)","Stray","Normal","Cat","Neutered","Male","Domestic Medium Hair Mix","Black","false"
1.0,2013.0,"A667409",11/17/13 4:04 PM,"4603 Clawson Rd in Austin (TX)","Stray","Normal","Cat","Neutered","Male","Domestic Medium Hair Mix","Black","false"
-1.0,2014.0,"A667409",10/3/14 10:37 AM,"3200 Tom Green in Austin (TX)","Stray","Normal","Cat","Neutered","Male","Domestic Medium Hair Mix","Black","false"
0.0,2014.0,"A667409",10/3/14 10:37 AM,"3200 Tom Green in Austin (TX)","Stray","Normal","Cat","Neutered","Male","Domestic Medium Hair Mix","Black","false"
0.0,2013.0,"A667410",11/17/13 4:22 PM,"Dee Gabriel Collins Rd/Hwy 183 in Austin (TX)","Stray","Normal","Dog","Intact","Female","Catahoula/Pit Bull","Tricolor/Blue","false"
0.0,2013.0,"A667411",12/2/13 11:17 AM,"Austin (TX)","Owner Surrender","Normal","Dog","Neutered","Male","Australian Kelpie Mix","Black/Tan","true"
0.0,2013.0,"A667411",12/2/13 11:17 AM,"Austin (TX)","Owner Surrender","Normal","Dog","Neutered","Male","Australian Kelpie Mix","Black/Tan","true"
0.0,2013.0,"A667411",11/17/13 4:22 PM,"Dee Gabriel Collins Rd/Hwy 183 in Austin (TX)","Stray","Normal","Dog","Intact","Male","Australian Kelpie Mix","Black/Tan","true"
0.0,2013.0,"A667411",11/17/13 4:22 PM,"Dee Gabriel Collins Rd/Hwy 183 in Austin (TX)","Stray","Normal","Dog","Intact","Male","Australian Kelpie Mix","Black/Tan","true"
0.0,2013.0,"A667412",11/17/13 4:51 PM,"Parker Ln/Carlson Dr in Austin (TX)","Stray","Normal","Dog","Intact","Female","Pit Bull Mix","White/Brown Brindle","false"
0.0,2013.0,"A667413",11/17/13 5:06 PM,"Austin (TX)","Owner Surrender","Normal","Cat","Intact","Female","Domestic Medium Hair Mix","Calico","true"
0.0,2013.0,"A667414",11/17/13 5:06 PM,"Austin (TX)","Owner Surrender","Normal","Cat","Intact","Male","Domestic Shorthair Mix","Silver Tabby/White","true"
5.0,2008.0,"A667415",11/17/13 5:03 PM,"2203 Singletree Ave in Austin (TX)","Stray","Normal","Dog","Neutered","Female","Maltese/Miniature Poodle","White","false"
1.0,2013.0,"A667416",11/17/13 5:21 PM,"Austin (TX)","Owner Surrender","Normal","Dog","Neutered","Female","Pit Bull Mix","White/Tan","true"
2.0,2013.0,"A667416",11/17/13 5:21 PM,"Austin (TX)","Owner Surrender","Normal","Dog","Neutered","Female","Pit Bull Mix","White/Tan","false"
1.0,2013.0,"A667416",1/2/15 1:14 PM,"Austin (TX)","Owner Surrender","Normal","Dog","Neutered","Female","Pit Bull Mix","White/Tan","true"
2.0,2013.0,"A667416",1/2/15 1:14 PM,"Austin (TX)","Owner Surrender","Normal","Dog","Neutered","Female","Pit Bull Mix","White/Tan","false"
0.0,2013.0,"A667419",11/17/13 5:50 PM,"Creedmoor (TX)","Owner Surrender","Normal","Dog","Intact","Female","German Shepherd Mix","Sable/Tan","true"
0.0,2013.0,"A667420",11/17/13 5:50 PM,"Creedmoor (TX)","Owner Surrender","Normal","Dog","Intact","Male","German Shepherd Mix","Black/Tan","false"
0.0,2013.0,"A667421",11/17/13 5:50 PM,"Creedmoor (TX)","Owner Surrender","Normal","Dog","Intact","Male","German Shepherd Mix","Black/Tan","false"
0.0,2013.0,"A667422",11/17/13 5:50 PM,"Creedmoor (TX)","Owner Surrender","Normal","Dog","Intact","Female","German Shepherd Mix","Black/Tan","false"
0.0,2013.0,"A667423",11/17/13 5:50 PM,"Creedmoor (TX)","Owner Surrender","Normal","Dog","Intact","Male","German Shepherd Mix","Black/Tan","false"
0.0,2013.0,"A667424",11/17/13 5:50 PM,"Creedmoor (TX)","Owner Surrender","Normal","Dog","Intact","Male","German Shepherd Mix","Black/Tan","false"
0.0,2013.0,"A667425",11/17/13 5:50 PM,"Creedmoor (TX)","Owner Surrender","Normal","Dog","Intact","Female","German Shepherd Mix","Black/Tan","false"
9.0,2005.0,"A667426",11/17/13 6:06 PM,"Austin (TX)","Owner Surrender","Normal","Cat","Neutered","Male","Domestic Shorthair Mix","Black","true"
3.0,2010.0,"A667431",11/17/13 9:28 PM,"9300 S I 35 in Austin (TX)","Public Assist","Injured","Dog","Neutered","Female","Dachshund","Brown","false"
3.0,2010.0,"A667432",11/18/13 1:12 AM,"12034 Research Blvd in Austin (TX)","Public Assist","Normal","Cat","Neutered","Male","Domestic Shorthair Mix","Brown Tabby/White","false"
0.0,2013.0,"A667433",11/18/13 1:16 AM,"2704 Rio Grande in Austin (TX)","Wildlife","Normal","Other",,,"Bat","Brown/Black","false"
2.0,2011.0,"A667434",11/18/13 7:59 AM,"Slaughter And Manchaca in Austin (TX)","Stray","Normal","Dog","Intact","Female","Australian Shepherd","Tricolor","true"
